21.1338 	WARNING 	Requested an unavailable screen number - using first available.
25.0647 	EXP 	Vertical: autoDraw = False
25.0647 	EXP 	PresentedLine1: autoDraw = False
25.0647 	EXP 	FixDot2: autoDraw = False
25.0647 	EXP 	PresentedLine1: image = './images_beh/Sphere_CW-1.5_BG-grey_stim-white.png'
25.0647 	EXP 	PresentedLine1: autoDraw = True
25.8040 	EXP 	FixDot2: autoDraw = True
25.8128 	EXP 	PresentedLine1: autoDraw = False
25.9978 	EXP 	New trial (rep=0, index=20): {'image': './images_beh/Sphere_CCW-1.5_BG-grey_stim-yellow.png'}
26.0436 	EXP 	Vertical: autoDraw = False
26.0436 	EXP 	PresentedLine1: autoDraw = False
26.0436 	EXP 	FixDot2: autoDraw = False
26.0436 	EXP 	PresentedLine1: image = './images_beh/Sphere_CCW-1.5_BG-grey_stim-yellow.png'
26.0492 	EXP 	PresentedLine1: autoDraw = True
26.4858 	DATA 	Keypress: space
26.7955 	EXP 	PresentedLine1: autoDraw = False
26.8027 	EXP 	FixDot2: autoDraw = True
26.9706 	EXP 	New trial (rep=0, index=21): {'image': './images_beh/Sphere_CW-1.5_BG-grey_stim-white.png'}
27.0181 	EXP 	Vertical: autoDraw = False
27.0181 	EXP 	PresentedLine1: autoDraw = False
27.0181 	EXP 	FixDot2: autoDraw = False
27.0181 	EXP 	PresentedLine1: image = './images_beh/Sphere_CW-1.5_BG-grey_stim-white.png'
27.0514 	EXP 	PresentedLine1: autoDraw = True
27.7953 	EXP 	PresentedLine1: autoDraw = False
27.8019 	EXP 	FixDot2: autoDraw = True
27.9802 	EXP 	New trial (rep=0, index=22): {'image': './images_beh/Sphere_CW-1.5_BG-grey_stim-white.png'}
28.0254 	EXP 	Vertical: autoDraw = False
28.0254 	EXP 	PresentedLine1: autoDraw = False
28.0254 	EXP 	FixDot2: autoDraw = False
28.0254 	EXP 	PresentedLine1: image = './images_beh/Sphere_CW-1.5_BG-grey_stim-white.png'
28.0499 	EXP 	PresentedLine1: autoDraw = True
28.7943 	EXP 	PresentedLine1: autoDraw = False
28.8004 	EXP 	FixDot2: autoDraw = True
28.9963 	EXP 	New trial (rep=0, index=23): {'image': './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'}
29.0393 	EXP 	Vertical: autoDraw = False
29.0393 	EXP 	PresentedLine1: autoDraw = False
29.0393 	EXP 	FixDot2: autoDraw = False
29.0393 	EXP 	PresentedLine1: image = './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'
29.0494 	EXP 	PresentedLine1: autoDraw = True
29.7940 	EXP 	PresentedLine1: autoDraw = False
29.8004 	EXP 	FixDot2: autoDraw = True
29.9959 	EXP 	New trial (rep=0, index=24): {'image': './images_beh/Sphere_CW-1.5_BG-grey_stim-white.png'}
30.0423 	EXP 	Vertical: autoDraw = False
30.0423 	EXP 	PresentedLine1: autoDraw = False
30.0423 	EXP 	FixDot2: autoDraw = False
30.0423 	EXP 	PresentedLine1: image = './images_beh/Sphere_CW-1.5_BG-grey_stim-white.png'
30.0480 	EXP 	PresentedLine1: autoDraw = True
30.7963 	EXP 	PresentedLine1: autoDraw = False
30.8105 	EXP 	FixDot2: autoDraw = True
30.9621 	EXP 	New trial (rep=0, index=25): {'image': './images_beh/Sphere_Ref_BG-grey_stim-yellow.png'}
31.0077 	EXP 	Vertical: autoDraw = False
31.0077 	EXP 	PresentedLine1: autoDraw = False
31.0077 	EXP 	FixDot2: autoDraw = False
31.0077 	EXP 	PresentedLine1: image = './images_beh/Sphere_Ref_BG-grey_stim-yellow.png'
31.0497 	EXP 	PresentedLine1: autoDraw = True
31.5227 	DATA 	Keypress: space
31.7999 	EXP 	PresentedLine1: autoDraw = False
31.7999 	EXP 	FixDot2: autoDraw = True
31.9800 	EXP 	New trial (rep=0, index=26): {'image': './images_beh/Sphere_Ref_BG-grey_stim-white.png'}
32.0248 	EXP 	Vertical: autoDraw = False
32.0248 	EXP 	PresentedLine1: autoDraw = False
32.0248 	EXP 	FixDot2: autoDraw = False
32.0248 	EXP 	PresentedLine1: image = './images_beh/Sphere_Ref_BG-grey_stim-white.png'
32.0482 	EXP 	PresentedLine1: autoDraw = True
32.8003 	EXP 	PresentedLine1: autoDraw = False
32.8003 	EXP 	FixDot2: autoDraw = True
33.0112 	EXP 	New trial (rep=0, index=27): {'image': './images_beh/Sphere_CW-1.5_BG-grey_stim-white.png'}
33.0595 	EXP 	Vertical: autoDraw = False
33.0595 	EXP 	PresentedLine1: autoDraw = False
33.0595 	EXP 	FixDot2: autoDraw = False
33.0595 	EXP 	PresentedLine1: image = './images_beh/Sphere_CW-1.5_BG-grey_stim-white.png'
33.0595 	EXP 	PresentedLine1: autoDraw = True
33.7991 	EXP 	FixDot2: autoDraw = True
33.8090 	EXP 	PresentedLine1: autoDraw = False
34.0339 	EXP 	New trial (rep=0, index=28): {'image': './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'}
34.0803 	EXP 	Vertical: autoDraw = False
34.0803 	EXP 	PresentedLine1: autoDraw = False
34.0803 	EXP 	FixDot2: autoDraw = False
34.0803 	EXP 	PresentedLine1: image = './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'
34.0803 	EXP 	PresentedLine1: autoDraw = True
34.7998 	EXP 	FixDot2: autoDraw = True
34.8249 	EXP 	PresentedLine1: autoDraw = False
35.0434 	EXP 	New trial (rep=0, index=29): {'image': './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'}
35.0904 	EXP 	Vertical: autoDraw = False
35.0904 	EXP 	PresentedLine1: autoDraw = False
35.0904 	EXP 	FixDot2: autoDraw = False
35.0904 	EXP 	PresentedLine1: image = './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'
35.0904 	EXP 	PresentedLine1: autoDraw = True
35.8075 	EXP 	FixDot2: autoDraw = True
35.8306 	EXP 	PresentedLine1: autoDraw = False
36.0577 	EXP 	FixDot2: autoDraw = False
36.0659 	EXP 	New trial (rep=0, index=30): {'image': './images_beh/Sphere_CW-1.5_BG-grey_stim-yellow.png'}
36.1164 	EXP 	Vertical: autoDraw = False
36.1164 	EXP 	PresentedLine1: autoDraw = False
36.1164 	EXP 	FixDot2: autoDraw = False
36.1164 	EXP 	PresentedLine1: image = './images_beh/Sphere_CW-1.5_BG-grey_stim-yellow.png'
36.1164 	EXP 	PresentedLine1: autoDraw = True
36.5451 	DATA 	Keypress: space
36.8064 	EXP 	FixDot2: autoDraw = True
36.8624 	EXP 	PresentedLine1: autoDraw = False
37.0140 	EXP 	New trial (rep=0, index=31): {'image': './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'}
37.0548 	EXP 	Vertical: autoDraw = False
37.0548 	EXP 	PresentedLine1: autoDraw = False
37.0548 	EXP 	FixDot2: autoDraw = False
37.0548 	EXP 	PresentedLine1: image = './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'
37.0548 	EXP 	PresentedLine1: autoDraw = True
37.7940 	EXP 	PresentedLine1: autoDraw = False
37.8063 	EXP 	FixDot2: autoDraw = True
38.0642 	EXP 	New trial (rep=0, index=32): {'image': './images_beh/Sphere_Ref_BG-grey_stim-white.png'}
38.1024 	EXP 	Vertical: autoDraw = False
38.1024 	EXP 	PresentedLine1: autoDraw = False
38.1024 	EXP 	FixDot2: autoDraw = False
38.1024 	EXP 	PresentedLine1: image = './images_beh/Sphere_Ref_BG-grey_stim-white.png'
38.1024 	EXP 	PresentedLine1: autoDraw = True
38.8058 	EXP 	FixDot2: autoDraw = True
38.8449 	EXP 	PresentedLine1: autoDraw = False
38.9729 	EXP 	New trial (rep=0, index=33): {'image': './images_beh/Sphere_Ref_BG-grey_stim-yellow.png'}
39.0042 	EXP 	Vertical: autoDraw = False
39.0042 	EXP 	PresentedLine1: autoDraw = False
39.0042 	EXP 	FixDot2: autoDraw = False
39.0042 	EXP 	PresentedLine1: image = './images_beh/Sphere_Ref_BG-grey_stim-yellow.png'
39.0561 	EXP 	PresentedLine1: autoDraw = True
39.4810 	DATA 	Keypress: space
39.7943 	EXP 	PresentedLine1: autoDraw = False
39.8058 	EXP 	FixDot2: autoDraw = True
39.9976 	EXP 	New trial (rep=0, index=34): {'image': './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'}
40.0448 	EXP 	Vertical: autoDraw = False
40.0448 	EXP 	PresentedLine1: autoDraw = False
40.0448 	EXP 	FixDot2: autoDraw = False
40.0448 	EXP 	PresentedLine1: image = './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'
40.0551 	EXP 	PresentedLine1: autoDraw = True
40.7928 	EXP 	PresentedLine1: autoDraw = False
40.8044 	EXP 	FixDot2: autoDraw = True
40.9621 	EXP 	New trial (rep=0, index=35): {'image': './images_beh/Sphere_CW-1.5_BG-grey_stim-white.png'}
41.0046 	EXP 	Vertical: autoDraw = False
41.0046 	EXP 	PresentedLine1: autoDraw = False
41.0046 	EXP 	FixDot2: autoDraw = False
41.0046 	EXP 	PresentedLine1: image = './images_beh/Sphere_CW-1.5_BG-grey_stim-white.png'
41.0550 	EXP 	PresentedLine1: autoDraw = True
41.7925 	EXP 	PresentedLine1: autoDraw = False
41.8046 	EXP 	FixDot2: autoDraw = True
41.9953 	EXP 	New trial (rep=0, index=36): {'image': './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'}
42.0378 	EXP 	Vertical: autoDraw = False
42.0378 	EXP 	PresentedLine1: autoDraw = False
42.0378 	EXP 	FixDot2: autoDraw = False
42.0378 	EXP 	PresentedLine1: image = './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'
42.0539 	EXP 	PresentedLine1: autoDraw = True
42.7922 	EXP 	PresentedLine1: autoDraw = False
42.8043 	EXP 	FixDot2: autoDraw = True
43.0057 	EXP 	New trial (rep=0, index=37): {'image': './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'}
43.0497 	EXP 	Vertical: autoDraw = False
43.0497 	EXP 	PresentedLine1: autoDraw = False
43.0497 	EXP 	FixDot2: autoDraw = False
43.0497 	EXP 	PresentedLine1: image = './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'
43.0544 	EXP 	PresentedLine1: autoDraw = True
43.7925 	EXP 	PresentedLine1: autoDraw = False
43.8035 	EXP 	FixDot2: autoDraw = True
44.0283 	EXP 	New trial (rep=0, index=38): {'image': './images_beh/Sphere_CW-1.5_BG-grey_stim-white.png'}
44.0754 	EXP 	Vertical: autoDraw = False
44.0754 	EXP 	PresentedLine1: autoDraw = False
44.0754 	EXP 	FixDot2: autoDraw = False
44.0754 	EXP 	PresentedLine1: image = './images_beh/Sphere_CW-1.5_BG-grey_stim-white.png'
44.0754 	EXP 	PresentedLine1: autoDraw = True
44.8032 	EXP 	FixDot2: autoDraw = True
44.8198 	EXP 	PresentedLine1: autoDraw = False
45.0105 	EXP 	New trial (rep=0, index=39): {'image': './images_beh/Sphere_Ref_BG-grey_stim-yellow.png'}
45.0558 	EXP 	Vertical: autoDraw = False
45.0558 	EXP 	PresentedLine1: autoDraw = False
45.0558 	EXP 	FixDot2: autoDraw = False
45.0558 	EXP 	PresentedLine1: image = './images_beh/Sphere_Ref_BG-grey_stim-yellow.png'
45.0558 	EXP 	PresentedLine1: autoDraw = True
45.4987 	DATA 	Keypress: space
45.8047 	EXP 	PresentedLine1: autoDraw = False
45.8047 	EXP 	FixDot2: autoDraw = True
46.0525 	EXP 	FixDot2: autoDraw = False
46.0549 	EXP 	New trial (rep=0, index=40): {'image': './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'}
46.1030 	EXP 	Vertical: autoDraw = False
46.1030 	EXP 	PresentedLine1: autoDraw = False
46.1030 	EXP 	FixDot2: autoDraw = False
46.1030 	EXP 	PresentedLine1: image = './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'
46.1030 	EXP 	PresentedLine1: autoDraw = True
46.8217 	EXP 	FixDot2: autoDraw = True
46.8523 	EXP 	PresentedLine1: autoDraw = False
47.0686 	EXP 	FixDot2: autoDraw = False
47.1068 	EXP 	New trial (rep=0, index=41): {'image': './images_beh/Sphere_CW-1.5_BG-grey_stim-white.png'}
47.1561 	EXP 	Vertical: autoDraw = False
47.1561 	EXP 	PresentedLine1: autoDraw = False
47.1561 	EXP 	FixDot2: autoDraw = False
47.1561 	EXP 	PresentedLine1: image = './images_beh/Sphere_CW-1.5_BG-grey_stim-white.png'
47.1561 	EXP 	PresentedLine1: autoDraw = True
47.8017 	EXP 	FixDot2: autoDraw = True
47.9014 	EXP 	PresentedLine1: autoDraw = False
47.9704 	EXP 	New trial (rep=0, index=42): {'image': './images_beh/Sphere_CW-1.5_BG-grey_stim-yellow.png'}
48.0174 	EXP 	Vertical: autoDraw = False
48.0174 	EXP 	PresentedLine1: autoDraw = False
48.0174 	EXP 	FixDot2: autoDraw = False
48.0174 	EXP 	PresentedLine1: image = './images_beh/Sphere_CW-1.5_BG-grey_stim-yellow.png'
