21.3440 	WARNING 	Couldn't measure a consistent frame rate!
24.4193 	EXP 	Created FixDot2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-0.0, draggable=False, flipHoriz=False, flipVert=False, image='./images/grey_bg.png', interpolate=True, mask=None, maskParams=None, name='FixDot2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 1.]), texRes=128.0, units='height', win=Window(...))
0.0147 	EXP 	Vertical: autoDraw = True
0.1242 	WARNING 	t of last frame was 49.68ms (=1/20)
0.3362 	WARNING 	t of last frame was 42.48ms (=1/23)
0.5324 	WARNING 	t of last frame was 25.13ms (=1/39)
0.7322 	WARNING 	t of last frame was 25.77ms (=1/38)
0.9566 	EXP 	Imported loopTemplate18.xlsx as conditions, 18 conditions, 1 params
0.9572 	EXP 	Created sequence: sequential, trialTypes=18, nReps=15, seed=None
0.9574 	EXP 	New trial (rep=0, index=0): {'image': './images/Sphere_CCW-3.75_BG-grey_stim-white.png'}
0.9905 	DATA 	Keypress: s
0.9987 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
0.9982 	EXP 	Vertical: autoDraw = False
0.9982 	EXP 	PresentedLine1: image = './images/Sphere_CCW-3.75_BG-grey_stim-white.png'
0.9982 	EXP 	PresentedLine1: autoDraw = True
1.6918 	EXP 	FixDot2: autoDraw = True
1.7407 	EXP 	PresentedLine1: autoDraw = False
1.9404 	EXP 	FixDot2: autoDraw = False
1.9428 	EXP 	New trial (rep=0, index=1): {'image': './images/Sphere_CCW-3.75_BG-grey_stim-white.png'}
1.9879 	EXP 	Vertical: autoDraw = False
1.9879 	EXP 	PresentedLine1: autoDraw = False
1.9879 	EXP 	FixDot2: autoDraw = False
1.9879 	EXP 	PresentedLine1: image = './images/Sphere_CCW-3.75_BG-grey_stim-white.png'
1.9879 	EXP 	PresentedLine1: autoDraw = True
2.6906 	EXP 	FixDot2: autoDraw = True
2.7404 	EXP 	PresentedLine1: autoDraw = False
2.8909 	EXP 	New trial (rep=0, index=2): {'image': './images/Sphere_Ref_BG-grey_stim-white.png'}
2.9379 	EXP 	Vertical: autoDraw = False
2.9379 	EXP 	PresentedLine1: autoDraw = False
2.9379 	EXP 	FixDot2: autoDraw = False
2.9379 	EXP 	PresentedLine1: image = './images/Sphere_Ref_BG-grey_stim-white.png'
2.9473 	EXP 	PresentedLine1: autoDraw = True
3.7148 	EXP 	PresentedLine1: autoDraw = False
3.7148 	EXP 	FixDot2: autoDraw = True
3.9500 	EXP 	New trial (rep=0, index=3): {'image': './images/Sphere_CW-3.75_BG-grey_stim-white.png'}
4.0031 	EXP 	Vertical: autoDraw = False
4.0031 	EXP 	PresentedLine1: autoDraw = False
4.0031 	EXP 	FixDot2: autoDraw = False
4.0031 	EXP 	PresentedLine1: image = './images/Sphere_CW-3.75_BG-grey_stim-white.png'
4.0031 	EXP 	PresentedLine1: autoDraw = True
4.6989 	EXP 	FixDot2: autoDraw = True
4.7554 	EXP 	PresentedLine1: autoDraw = False
4.8659 	EXP 	New trial (rep=0, index=4): {'image': './images/Sphere_CCW-3.75_BG-grey_stim-white.png'}
4.8964 	EXP 	Vertical: autoDraw = False
4.8964 	EXP 	PresentedLine1: autoDraw = False
4.8964 	EXP 	FixDot2: autoDraw = False
4.8964 	EXP 	PresentedLine1: image = './images/Sphere_CCW-3.75_BG-grey_stim-white.png'
4.9501 	EXP 	PresentedLine1: autoDraw = True
5.7161 	EXP 	PresentedLine1: autoDraw = False
5.7161 	EXP 	FixDot2: autoDraw = True
5.9316 	EXP 	New trial (rep=0, index=5): {'image': './images/Sphere_CW-3.75_BG-grey_stim-white.png'}
5.9812 	EXP 	Vertical: autoDraw = False
5.9812 	EXP 	PresentedLine1: autoDraw = False
5.9812 	EXP 	FixDot2: autoDraw = False
5.9812 	EXP 	PresentedLine1: image = './images/Sphere_CW-3.75_BG-grey_stim-white.png'
5.9812 	EXP 	PresentedLine1: autoDraw = True
6.6973 	EXP 	FixDot2: autoDraw = True
6.7499 	EXP 	PresentedLine1: autoDraw = False
6.8847 	EXP 	New trial (rep=0, index=6): {'image': './images/Sphere_CW-3.75_BG-grey_stim-white.png'}
6.9337 	EXP 	Vertical: autoDraw = False
6.9337 	EXP 	PresentedLine1: autoDraw = False
6.9337 	EXP 	FixDot2: autoDraw = False
6.9337 	EXP 	PresentedLine1: image = './images/Sphere_CW-3.75_BG-grey_stim-white.png'
6.9470 	EXP 	PresentedLine1: autoDraw = True
7.6971 	EXP 	PresentedLine1: autoDraw = False
7.6971 	EXP 	FixDot2: autoDraw = True
7.8993 	EXP 	New trial (rep=0, index=7): {'image': './images/Sphere_Ref_BG-grey_stim-white.png'}
7.9479 	EXP 	Vertical: autoDraw = False
7.9479 	EXP 	PresentedLine1: autoDraw = False
7.9479 	EXP 	FixDot2: autoDraw = False
7.9479 	EXP 	PresentedLine1: image = './images/Sphere_Ref_BG-grey_stim-white.png'
7.9633 	EXP 	PresentedLine1: autoDraw = True
8.7159 	EXP 	PresentedLine1: autoDraw = False
8.7159 	EXP 	FixDot2: autoDraw = True
8.9407 	EXP 	New trial (rep=0, index=8): {'image': './images/Sphere_CCW-3.75_BG-grey_stim-white.png'}
8.9843 	EXP 	Vertical: autoDraw = False
8.9843 	EXP 	PresentedLine1: autoDraw = False
8.9843 	EXP 	FixDot2: autoDraw = False
8.9843 	EXP 	PresentedLine1: image = './images/Sphere_CCW-3.75_BG-grey_stim-white.png'
8.9843 	EXP 	PresentedLine1: autoDraw = True
9.6958 	EXP 	FixDot2: autoDraw = True
9.7296 	EXP 	PresentedLine1: autoDraw = False
9.9142 	EXP 	New trial (rep=0, index=9): {'image': './images/Sphere_CCW-3.75_BG-grey_stim-white.png'}
9.9461 	EXP 	Vertical: autoDraw = False
9.9461 	EXP 	PresentedLine1: autoDraw = False
9.9461 	EXP 	FixDot2: autoDraw = False
9.9461 	EXP 	PresentedLine1: image = './images/Sphere_CCW-3.75_BG-grey_stim-white.png'
9.9628 	EXP 	PresentedLine1: autoDraw = True
10.6987 	EXP 	FixDot2: autoDraw = True
10.7167 	EXP 	PresentedLine1: autoDraw = False
10.9454 	EXP 	FixDot2: autoDraw = False
10.9466 	EXP 	New trial (rep=0, index=10): {'image': './images/Sphere_Ref_BG-grey_stim-white.png'}
10.9763 	EXP 	Vertical: autoDraw = False
10.9763 	EXP 	PresentedLine1: autoDraw = False
10.9763 	EXP 	FixDot2: autoDraw = False
10.9763 	EXP 	PresentedLine1: image = './images/Sphere_Ref_BG-grey_stim-white.png'
10.9763 	EXP 	PresentedLine1: autoDraw = True
11.6962 	EXP 	FixDot2: autoDraw = True
11.7484 	EXP 	PresentedLine1: autoDraw = False
11.8998 	EXP 	New trial (rep=0, index=11): {'image': './images/Sphere_CW-3.75_BG-grey_stim-white.png'}
11.9475 	EXP 	Vertical: autoDraw = False
11.9475 	EXP 	PresentedLine1: autoDraw = False
11.9475 	EXP 	FixDot2: autoDraw = False
11.9475 	EXP 	PresentedLine1: image = './images/Sphere_CW-3.75_BG-grey_stim-white.png'
11.9622 	EXP 	PresentedLine1: autoDraw = True
12.6958 	EXP 	FixDot2: autoDraw = True
12.7041 	EXP 	PresentedLine1: autoDraw = False
12.9498 	EXP 	FixDot2: autoDraw = False
12.9844 	EXP 	New trial (rep=0, index=12): {'image': './images/Sphere_CW-3.75_BG-grey_stim-white.png'}
13.0351 	EXP 	Vertical: autoDraw = False
13.0351 	EXP 	PresentedLine1: autoDraw = False
13.0351 	EXP 	FixDot2: autoDraw = False
13.0351 	EXP 	PresentedLine1: image = './images/Sphere_CW-3.75_BG-grey_stim-white.png'
13.0351 	EXP 	PresentedLine1: autoDraw = True
13.6956 	EXP 	FixDot2: autoDraw = True
13.7826 	EXP 	PresentedLine1: autoDraw = False
13.9314 	EXP 	New trial (rep=0, index=13): {'image': './images/Sphere_CCW-3.75_BG-grey_stim-white.png'}
13.9768 	EXP 	Vertical: autoDraw = False
13.9768 	EXP 	PresentedLine1: autoDraw = False
13.9768 	EXP 	FixDot2: autoDraw = False
13.9768 	EXP 	PresentedLine1: image = './images/Sphere_CCW-3.75_BG-grey_stim-white.png'
13.9768 	EXP 	PresentedLine1: autoDraw = True
14.7052 	EXP 	FixDot2: autoDraw = True
14.7482 	EXP 	PresentedLine1: autoDraw = False
14.8820 	EXP 	New trial (rep=0, index=14): {'image': './images/Sphere_CW-3.75_BG-grey_stim-white.png'}
14.9221 	EXP 	Vertical: autoDraw = False
14.9221 	EXP 	PresentedLine1: autoDraw = False
14.9221 	EXP 	FixDot2: autoDraw = False
14.9221 	EXP 	PresentedLine1: image = './images/Sphere_CW-3.75_BG-grey_stim-white.png'
14.9617 	EXP 	PresentedLine1: autoDraw = True
15.6947 	EXP 	FixDot2: autoDraw = True
15.7035 	EXP 	PresentedLine1: autoDraw = False
15.9350 	EXP 	FixDot2: autoDraw = False
15.9693 	EXP 	New trial (rep=0, index=15): {'image': './images/Sphere_Ref_BG-grey_stim-white.png'}
16.0155 	EXP 	Vertical: autoDraw = False
16.0155 	EXP 	PresentedLine1: autoDraw = False
16.0155 	EXP 	FixDot2: autoDraw = False
16.0155 	EXP 	PresentedLine1: image = './images/Sphere_Ref_BG-grey_stim-white.png'
16.0155 	EXP 	PresentedLine1: autoDraw = True
16.7044 	EXP 	FixDot2: autoDraw = True
16.7821 	EXP 	PresentedLine1: autoDraw = False
16.9170 	EXP 	New trial (rep=0, index=16): {'image': './images/Sphere_CW-3.75_BG-grey_stim-white.png'}
16.9653 	EXP 	Vertical: autoDraw = False
16.9653 	EXP 	PresentedLine1: autoDraw = False
16.9653 	EXP 	FixDot2: autoDraw = False
16.9653 	EXP 	PresentedLine1: image = './images/Sphere_CW-3.75_BG-grey_stim-white.png'
16.9653 	EXP 	PresentedLine1: autoDraw = True
17.6942 	EXP 	FixDot2: autoDraw = True
17.7156 	EXP 	PresentedLine1: autoDraw = False
17.9343 	EXP 	FixDot2: autoDraw = False
17.9357 	EXP 	New trial (rep=0, index=17): {'image': './images/Sphere_CCW-3.75_BG-grey_stim-white.png'}
17.9820 	EXP 	Vertical: autoDraw = False
17.9820 	EXP 	PresentedLine1: autoDraw = False
17.9820 	EXP 	FixDot2: autoDraw = False
17.9820 	EXP 	PresentedLine1: image = './images/Sphere_CCW-3.75_BG-grey_stim-white.png'
17.9820 	EXP 	PresentedLine1: autoDraw = True
18.6938 	EXP 	FixDot2: autoDraw = True
18.7339 	EXP 	PresentedLine1: autoDraw = False
18.9135 	EXP 	New trial (rep=1, index=0): {'image': './images/Sphere_CCW-3.75_BG-grey_stim-white.png'}
18.9455 	EXP 	Vertical: autoDraw = False
18.9455 	EXP 	PresentedLine1: autoDraw = False
18.9455 	EXP 	FixDot2: autoDraw = False
18.9455 	EXP 	PresentedLine1: image = './images/Sphere_CCW-3.75_BG-grey_stim-white.png'
18.9623 	EXP 	PresentedLine1: autoDraw = True
19.6963 	EXP 	FixDot2: autoDraw = True
19.7050 	EXP 	PresentedLine1: autoDraw = False
19.9151 	EXP 	New trial (rep=1, index=1): {'image': './images/Sphere_CCW-3.75_BG-grey_stim-white.png'}
19.9425 	EXP 	Vertical: autoDraw = False
19.9425 	EXP 	PresentedLine1: autoDraw = False
19.9425 	EXP 	FixDot2: autoDraw = False
19.9425 	EXP 	PresentedLine1: image = './images/Sphere_CCW-3.75_BG-grey_stim-white.png'
19.9498 	EXP 	PresentedLine1: autoDraw = True
20.6936 	EXP 	PresentedLine1: autoDraw = False
20.6936 	EXP 	FixDot2: autoDraw = True
20.9328 	EXP 	FixDot2: autoDraw = False
20.9339 	EXP 	New trial (rep=1, index=2): {'image': './images/Sphere_Ref_BG-grey_stim-white.png'}
20.9748 	EXP 	Vertical: autoDraw = False
20.9748 	EXP 	PresentedLine1: autoDraw = False
20.9748 	EXP 	FixDot2: autoDraw = False
20.9748 	EXP 	PresentedLine1: image = './images/Sphere_Ref_BG-grey_stim-white.png'
20.9748 	EXP 	PresentedLine1: autoDraw = True
21.7040 	EXP 	FixDot2: autoDraw = True
21.7264 	EXP 	PresentedLine1: autoDraw = False
21.8626 	EXP 	New trial (rep=1, index=3): {'image': './images/Sphere_CW-3.75_BG-grey_stim-white.png'}
21.9037 	EXP 	Vertical: autoDraw = False
21.9037 	EXP 	PresentedLine1: autoDraw = False
21.9037 	EXP 	FixDot2: autoDraw = False
21.9037 	EXP 	PresentedLine1: image = './images/Sphere_CW-3.75_BG-grey_stim-white.png'
21.9435 	EXP 	PresentedLine1: autoDraw = True
22.6826 	EXP 	PresentedLine1: autoDraw = False
22.6928 	EXP 	FixDot2: autoDraw = True
22.9428 	EXP 	FixDot2: autoDraw = False
22.9672 	EXP 	New trial (rep=1, index=4): {'image': './images/Sphere_CCW-3.75_BG-grey_stim-white.png'}
23.0131 	EXP 	Vertical: autoDraw = False
23.0131 	EXP 	PresentedLine1: autoDraw = False
23.0131 	EXP 	FixDot2: autoDraw = False
23.0131 	EXP 	PresentedLine1: image = './images/Sphere_CCW-3.75_BG-grey_stim-white.png'
23.0131 	EXP 	PresentedLine1: autoDraw = True
23.6939 	EXP 	FixDot2: autoDraw = True
23.7544 	EXP 	PresentedLine1: autoDraw = False
23.8788 	EXP 	New trial (rep=1, index=5): {'image': './images/Sphere_CW-3.75_BG-grey_stim-white.png'}
23.9231 	EXP 	Vertical: autoDraw = False
23.9231 	EXP 	PresentedLine1: autoDraw = False
23.9231 	EXP 	FixDot2: autoDraw = False
23.9231 	EXP 	PresentedLine1: image = './images/Sphere_CW-3.75_BG-grey_stim-white.png'
23.9501 	EXP 	PresentedLine1: autoDraw = True
24.7011 	EXP 	PresentedLine1: autoDraw = False
24.7011 	EXP 	FixDot2: autoDraw = True
24.9194 	EXP 	New trial (rep=1, index=6): {'image': './images/Sphere_CW-3.75_BG-grey_stim-white.png'}
24.9529 	EXP 	Vertical: autoDraw = False
24.9529 	EXP 	PresentedLine1: autoDraw = False
24.9529 	EXP 	FixDot2: autoDraw = False
24.9529 	EXP 	PresentedLine1: image = './images/Sphere_CW-3.75_BG-grey_stim-white.png'
24.9529 	EXP 	PresentedLine1: autoDraw = True
25.6943 	EXP 	FixDot2: autoDraw = True
25.7019 	EXP 	PresentedLine1: autoDraw = False
25.9007 	EXP 	New trial (rep=1, index=7): {'image': './images/Sphere_Ref_BG-grey_stim-white.png'}
25.9417 	EXP 	Vertical: autoDraw = False
25.9417 	EXP 	PresentedLine1: autoDraw = False
25.9417 	EXP 	FixDot2: autoDraw = False
25.9417 	EXP 	PresentedLine1: image = './images/Sphere_Ref_BG-grey_stim-white.png'
25.9417 	EXP 	PresentedLine1: autoDraw = True
26.6919 	EXP 	PresentedLine1: autoDraw = False
26.7009 	EXP 	FixDot2: autoDraw = True
26.8770 	EXP 	New trial (rep=1, index=8): {'image': './images/Sphere_CCW-3.75_BG-grey_stim-white.png'}
26.9205 	EXP 	Vertical: autoDraw = False
26.9205 	EXP 	PresentedLine1: autoDraw = False
26.9205 	EXP 	FixDot2: autoDraw = False
26.9205 	EXP 	PresentedLine1: image = './images/Sphere_CCW-3.75_BG-grey_stim-white.png'
26.9412 	EXP 	PresentedLine1: autoDraw = True
27.6822 	EXP 	PresentedLine1: autoDraw = False
27.6915 	EXP 	FixDot2: autoDraw = True
27.8949 	EXP 	New trial (rep=1, index=9): {'image': './images/Sphere_CCW-3.75_BG-grey_stim-white.png'}
27.9423 	EXP 	Vertical: autoDraw = False
27.9423 	EXP 	PresentedLine1: autoDraw = False
27.9423 	EXP 	FixDot2: autoDraw = False
27.9423 	EXP 	PresentedLine1: image = './images/Sphere_CCW-3.75_BG-grey_stim-white.png'
27.9580 	EXP 	PresentedLine1: autoDraw = True
28.6946 	EXP 	FixDot2: autoDraw = True
28.7023 	EXP 	PresentedLine1: autoDraw = False
28.8762 	EXP 	New trial (rep=1, index=10): {'image': './images/Sphere_Ref_BG-grey_stim-white.png'}
28.9214 	EXP 	Vertical: autoDraw = False
28.9214 	EXP 	PresentedLine1: autoDraw = False
28.9214 	EXP 	FixDot2: autoDraw = False
28.9214 	EXP 	PresentedLine1: image = './images/Sphere_Ref_BG-grey_stim-white.png'
28.9488 	EXP 	PresentedLine1: autoDraw = True
29.6906 	EXP 	PresentedLine1: autoDraw = False
29.6906 	EXP 	FixDot2: autoDraw = True
29.9327 	EXP 	FixDot2: autoDraw = False
29.9582 	EXP 	New trial (rep=1, index=11): {'image': './images/Sphere_CW-3.75_BG-grey_stim-white.png'}
29.9938 	EXP 	Vertical: autoDraw = False
29.9938 	EXP 	PresentedLine1: autoDraw = False
29.9938 	EXP 	FixDot2: autoDraw = False
29.9938 	EXP 	PresentedLine1: image = './images/Sphere_CW-3.75_BG-grey_stim-white.png'
29.9938 	EXP 	PresentedLine1: autoDraw = True
30.6959 	EXP 	FixDot2: autoDraw = True
30.7425 	EXP 	PresentedLine1: autoDraw = False
30.8929 	EXP 	New trial (rep=1, index=12): {'image': './images/Sphere_CW-3.75_BG-grey_stim-white.png'}
30.9376 	EXP 	Vertical: autoDraw = False
30.9376 	EXP 	PresentedLine1: autoDraw = False
30.9376 	EXP 	FixDot2: autoDraw = False
30.9376 	EXP 	PresentedLine1: image = './images/Sphere_CW-3.75_BG-grey_stim-white.png'
30.9457 	EXP 	PresentedLine1: autoDraw = True
31.6901 	EXP 	PresentedLine1: autoDraw = False
31.6901 	EXP 	FixDot2: autoDraw = True
31.8990 	EXP 	New trial (rep=1, index=13): {'image': './images/Sphere_CCW-3.75_BG-grey_stim-white.png'}
31.9430 	EXP 	Vertical: autoDraw = False
31.9430 	EXP 	PresentedLine1: autoDraw = False
31.9430 	EXP 	FixDot2: autoDraw = False
31.9430 	EXP 	PresentedLine1: image = './images/Sphere_CCW-3.75_BG-grey_stim-white.png'
31.9567 	EXP 	PresentedLine1: autoDraw = True
32.6922 	EXP 	FixDot2: autoDraw = True
32.6999 	EXP 	PresentedLine1: autoDraw = False
32.8768 	EXP 	New trial (rep=1, index=14): {'image': './images/Sphere_CW-3.75_BG-grey_stim-white.png'}
32.9205 	EXP 	Vertical: autoDraw = False
32.9205 	EXP 	PresentedLine1: autoDraw = False
32.9205 	EXP 	FixDot2: autoDraw = False
32.9205 	EXP 	PresentedLine1: image = './images/Sphere_CW-3.75_BG-grey_stim-white.png'
32.9483 	EXP 	PresentedLine1: autoDraw = True
33.6911 	EXP 	PresentedLine1: autoDraw = False
33.6911 	EXP 	FixDot2: autoDraw = True
33.9192 	EXP 	New trial (rep=1, index=15): {'image': './images/Sphere_Ref_BG-grey_stim-white.png'}
33.9695 	EXP 	Vertical: autoDraw = False
33.9695 	EXP 	PresentedLine1: autoDraw = False
33.9695 	EXP 	FixDot2: autoDraw = False
33.9695 	EXP 	PresentedLine1: image = './images/Sphere_Ref_BG-grey_stim-white.png'
33.9695 	EXP 	PresentedLine1: autoDraw = True
34.6923 	EXP 	FixDot2: autoDraw = True
34.7227 	EXP 	PresentedLine1: autoDraw = False
34.8830 	EXP 	New trial (rep=1, index=16): {'image': './images/Sphere_CW-3.75_BG-grey_stim-white.png'}
34.9190 	EXP 	Vertical: autoDraw = False
34.9190 	EXP 	PresentedLine1: autoDraw = False
34.9190 	EXP 	FixDot2: autoDraw = False
34.9190 	EXP 	PresentedLine1: image = './images/Sphere_CW-3.75_BG-grey_stim-white.png'
34.9431 	EXP 	PresentedLine1: autoDraw = True
35.6894 	EXP 	PresentedLine1: autoDraw = False
35.6975 	EXP 	FixDot2: autoDraw = True
35.8766 	EXP 	New trial (rep=1, index=17): {'image': './images/Sphere_CCW-3.75_BG-grey_stim-white.png'}
35.9165 	EXP 	Vertical: autoDraw = False
35.9165 	EXP 	PresentedLine1: autoDraw = False
35.9165 	EXP 	FixDot2: autoDraw = False
35.9165 	EXP 	PresentedLine1: image = './images/Sphere_CCW-3.75_BG-grey_stim-white.png'
35.9467 	EXP 	PresentedLine1: autoDraw = True
36.6907 	EXP 	PresentedLine1: autoDraw = False
36.6907 	EXP 	FixDot2: autoDraw = True
36.9558 	EXP 	FixDot2: autoDraw = False
36.9749 	EXP 	New trial (rep=2, index=0): {'image': './images/Sphere_CCW-3.75_BG-grey_stim-white.png'}
37.0238 	EXP 	Vertical: autoDraw = False
37.0238 	EXP 	PresentedLine1: autoDraw = False
37.0238 	EXP 	FixDot2: autoDraw = False
37.0238 	EXP 	PresentedLine1: image = './images/Sphere_CCW-3.75_BG-grey_stim-white.png'
37.0238 	EXP 	PresentedLine1: autoDraw = True
37.7054 	EXP 	FixDot2: autoDraw = True
37.7743 	EXP 	PresentedLine1: autoDraw = False
37.8828 	EXP 	New trial (rep=2, index=1): {'image': './images/Sphere_CCW-3.75_BG-grey_stim-white.png'}
37.9297 	EXP 	Vertical: autoDraw = False
37.9297 	EXP 	PresentedLine1: autoDraw = False
37.9297 	EXP 	FixDot2: autoDraw = False
37.9297 	EXP 	PresentedLine1: image = './images/Sphere_CCW-3.75_BG-grey_stim-white.png'
37.9460 	EXP 	PresentedLine1: autoDraw = True
38.6886 	EXP 	PresentedLine1: autoDraw = False
38.6958 	EXP 	FixDot2: autoDraw = True
38.8906 	EXP 	New trial (rep=2, index=2): {'image': './images/Sphere_Ref_BG-grey_stim-white.png'}
38.9351 	EXP 	Vertical: autoDraw = False
38.9351 	EXP 	PresentedLine1: autoDraw = False
38.9351 	EXP 	FixDot2: autoDraw = False
38.9351 	EXP 	PresentedLine1: image = './images/Sphere_Ref_BG-grey_stim-white.png'
38.9421 	EXP 	PresentedLine1: autoDraw = True
39.6889 	EXP 	PresentedLine1: autoDraw = False
39.6964 	EXP 	FixDot2: autoDraw = True
39.9292 	EXP 	New trial (rep=2, index=3): {'image': './images/Sphere_CW-3.75_BG-grey_stim-white.png'}
39.9638 	EXP 	Vertical: autoDraw = False
39.9638 	EXP 	PresentedLine1: autoDraw = False
39.9638 	EXP 	FixDot2: autoDraw = False
39.9638 	EXP 	PresentedLine1: image = './images/Sphere_CW-3.75_BG-grey_stim-white.png'
39.9638 	EXP 	PresentedLine1: autoDraw = True
40.6981 	EXP 	FixDot2: autoDraw = True
40.7069 	EXP 	PresentedLine1: autoDraw = False
40.9066 	EXP 	New trial (rep=2, index=4): {'image': './images/Sphere_CCW-3.75_BG-grey_stim-white.png'}
40.9506 	EXP 	Vertical: autoDraw = False
40.9506 	EXP 	PresentedLine1: autoDraw = False
40.9506 	EXP 	FixDot2: autoDraw = False
40.9506 	EXP 	PresentedLine1: image = './images/Sphere_CCW-3.75_BG-grey_stim-white.png'
40.9506 	EXP 	PresentedLine1: autoDraw = True
41.6950 	EXP 	PresentedLine1: autoDraw = False
41.6950 	EXP 	FixDot2: autoDraw = True
41.9083 	EXP 	New trial (rep=2, index=5): {'image': './images/Sphere_CW-3.75_BG-grey_stim-white.png'}
41.9532 	EXP 	Vertical: autoDraw = False
41.9532 	EXP 	PresentedLine1: autoDraw = False
41.9532 	EXP 	FixDot2: autoDraw = False
41.9532 	EXP 	PresentedLine1: image = './images/Sphere_CW-3.75_BG-grey_stim-white.png'
41.9532 	EXP 	PresentedLine1: autoDraw = True
42.6957 	EXP 	PresentedLine1: autoDraw = False
42.6957 	EXP 	FixDot2: autoDraw = True
42.8720 	EXP 	New trial (rep=2, index=6): {'image': './images/Sphere_CW-3.75_BG-grey_stim-white.png'}
42.9058 	EXP 	Vertical: autoDraw = False
42.9058 	EXP 	PresentedLine1: autoDraw = False
42.9058 	EXP 	FixDot2: autoDraw = False
42.9058 	EXP 	PresentedLine1: image = './images/Sphere_CW-3.75_BG-grey_stim-white.png'
42.9442 	EXP 	PresentedLine1: autoDraw = True
43.6870 	EXP 	PresentedLine1: autoDraw = False
43.6945 	EXP 	FixDot2: autoDraw = True
43.9221 	EXP 	New trial (rep=2, index=7): {'image': './images/Sphere_Ref_BG-grey_stim-white.png'}
43.9621 	EXP 	Vertical: autoDraw = False
43.9621 	EXP 	PresentedLine1: autoDraw = False
43.9621 	EXP 	FixDot2: autoDraw = False
43.9621 	EXP 	PresentedLine1: image = './images/Sphere_Ref_BG-grey_stim-white.png'
43.9621 	EXP 	PresentedLine1: autoDraw = True
44.6974 	EXP 	FixDot2: autoDraw = True
44.7045 	EXP 	PresentedLine1: autoDraw = False
44.8884 	EXP 	New trial (rep=2, index=8): {'image': './images/Sphere_CCW-3.75_BG-grey_stim-white.png'}
44.9229 	EXP 	Vertical: autoDraw = False
